run_id,gpu_id,n_gpu_active,mode,W_SM_KiB,blocks_per_SM,threads_per_block,active_SM,ITER,sweeps,elapsed_s,E_before_mJ,E_after_mJ,delta_E_J,idle_baseline_J,net_E_J,N_MMA,FLOP,input_bits,pJ_per_FLOP,pJ_per_input_bit,ncu_tensor_inst,ncu_shared_bytes,ncu_l2_bytes,ncu_dram_bytes,ncu_spill_bytes,smid_histogram_ok,clock_sm_mhz,clock_mem_mhz,temp_C,notes
reg_mma_1782903290818_r0,0,1,reg_mma,2048,4,32,82,31230842,60998,1.164066249,24791610399,24791834906,224.507,185.578115981,38.9288840185,10243716176,83916522913792,83916522913792,0.463900107712,0.463900107712,0,0,0,0,0,true,1935,9501,66,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147509;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=206430;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
reg_mma_1782903293334_r0,0,1,reg_mma,2048,8,32,82,15218046,59446,1.151632379,24792044272,24792269598,225.326,165.61816091,59.7078390897,9983038176,81781048737792,81781048737792,0.730093829942,0.730093829942,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147977;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=206749;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
reg_mma_1782903295814_r0,0,1,reg_mma,2048,16,32,82,7498018,58579,1.061228078,24792478054,24792702452,224.398,153.93504374,70.4629562604,9837399616,80587977654272,80587977654272,0.874360646729,0.874360646729,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149211;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=206509;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
reg_mma_1782903298253_r0,0,1,reg_mma,4096,1,32,82,31173126,7611,1.094602158,24792889968,24793073076,183.108,157.684106102,25.4238938976,2556196332,20940360351744,20940360351744,1.21410966529,1.21410966529,0,0,0,0,0,true,1935,9501,64,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145124;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=169475;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
reg_mma_1782903300696_r0,0,1,reg_mma,4096,2,32,82,30998904,15137,1.120236507,24793263917,24793476291,212.374,162.236527539,50.1374724607,5083820256,41646655537152,41646655537152,1.20387752183,1.20387752183,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=143277;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=182515;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
reg_mma_1782903303102_r0,0,1,reg_mma,4096,4,32,82,29968834,29267,1.064636392,24793665978,24793871659,205.681,152.840847761,52.8401522392,9829777552,80525537705984,80525537705984,0.656191237519,0.656191237519,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148119;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=201939;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
reg_mma_1782903305513_r0,0,1,reg_mma,4096,8,32,82,15318597,29920,1.079092929,24794080571,24794306695,226.124,152.768625509,73.3553744911,10048999632,82321404985344,82321404985344,0.891085064743,0.891085064743,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146996;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=208565;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
reg_mma_1782903307935_r0,0,1,reg_mma,4096,16,32,82,7711336,30123,1.09445504,24794496720,24794724483,227.763,155.498627573,72.2643724267,10117272832,82880699039744,82880699039744,0.871908336488,0.871908336488,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149047;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=209359;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
reg_mma_1782903310429_r0,0,1,reg_mma,8192,1,32,82,28864248,3524,1.028303536,24794929616,24795112727,183.111,147.547702345,35.5632976552,2366868336,19389385408512,19389385408512,1.83416322415,1.83416322415,0,0,0,0,0,true,1935,9501,64,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146649;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=169423;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
reg_mma_1782903312840_r0,0,1,reg_mma,8192,2,32,82,30885810,7541,1.07546414,24795301044,24795498304,197.26,154.138380537,43.121619463,5065272840,41494715105280,41494715105280,1.0392075076,1.0392075076,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146044;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=181450;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
reg_mma_1782903315308_r0,0,1,reg_mma,8192,4,32,82,31309662,15288,1.13368919,24795686565,24795928670,242.105,163.513625997,78.5913740028,10269569136,84128310362112,84128310362112,0.934184624231,0.934184624231,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147591;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=208306;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
reg_mma_1782903317742_r0,0,1,reg_mma,8192,8,32,82,15597610,15233,1.092513753,24796120960,24796363896,242.936,158.9420002,83.9939997996,10232032160,83820807454720,83820807454720,1.00206622139,1.00206622139,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147321;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=210079;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
reg_mma_1782903320193_r0,0,1,reg_mma,8192,16,32,82,8000869,15627,1.126887347,24796553665,24796781893,228.228,160.324849339,67.9031506611,10497140128,85992571928576,85992571928576,0.789639722806,0.789639722806,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147892;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=209433;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
reg_mma_1782903322639_r0,0,1,reg_mma,16384,1,32,82,31139028,1901,1.124713552,24796973950,24797172801,198.851,161.601471142,37.2495288583,2553400296,20917455224832,20917455224832,1.78078683367,1.78078683367,0,0,0,0,0,true,1935,9501,64,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145074;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=171446;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
reg_mma_1782903325112_r0,0,1,reg_mma,16384,2,32,82,31064480,3793,1.110459083,24797361615,24797556716,195.101,160.33327154,34.7677284595,5094574720,41734756106240,41734756106240,0.833064134148,0.833064134148,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146067;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=180166;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
reg_mma_1782903327598_r0,0,1,reg_mma,16384,4,32,82,30622887,7477,1.149541548,24797748700,24797990275,241.575,169.479289917,72.0957100829,10044306936,82282962419712,82282962419712,0.876192445711,0.876192445711,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148064;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=208187;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
reg_mma_1782903330066_r0,0,1,reg_mma,16384,8,32,82,15200190,7422,1.066937256,24798200242,24798425263,225.021,153.172949653,71.848050347,9971324640,81685091450880,81685091450880,0.879573604814,0.879573604814,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149177;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=207921;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
reg_mma_1782903332528_r0,0,1,reg_mma,16384,16,32,82,7692447,7513,1.124259898,24798613592,24798840458,226.866,161.899413557,64.9665864432,10092490464,82677681881088,82677681881088,0.785781422084,0.785781422084,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149457;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=208455;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
reg_mma_1782903334989_r0,0,1,reg_mma,32768,1,32,82,30425508,929,1.117743433,24799031354,24799214510,183.156,161.403557584,21.7524424157,2494891656,20438152445952,20438152445952,1.06430571321,1.06430571321,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145446;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=169612;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
reg_mma_1782903337432_r0,0,1,reg_mma,32768,2,32,82,30684225,1873,1.080434365,24799417956,24799615434,197.478,153.785208422,43.6927915777,5032212900,41223888076800,41223888076800,1.0598901175,1.0598901175,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146235;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=181372;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
reg_mma_1782903339843_r0,0,1,reg_mma,32768,4,32,82,31003015,3785,1.099714734,24799805348,24800030386,225.038,158.586186544,66.4518134565,10168988920,83304357232640,83304357232640,0.797699132002,0.797699132002,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148064;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=207825;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
reg_mma_1782903342287_r0,0,1,reg_mma,32768,8,32,82,15331495,3744,1.097355178,24800220493,24800442619,222.126,160.904243049,61.2217569511,10057460720,82390718218240,82390718218240,0.743066188462,0.743066188462,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147862;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=205376;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
reg_mma_1782903344695_r0,0,1,reg_mma,32768,16,32,82,7632883,3727,1.0766564,24800640228,24800864540,224.312,161.154503635,63.1574963645,10014342496,82037493727232,82037493727232,0.769861358448,0.769861358448,0,0,0,0,0,true,1935,9501,67,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149953;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=205745;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
reg_mma_1782903347137_r0,0,1,reg_mma,65536,1,32,82,31930884,488,1.106855805,24801069703,24801254152,184.449,155.727119627,28.7218803733,2618332488,21449379741696,21449379741696,1.33905412274,1.33905412274,0,0,0,0,0,true,1935,9501,65,regime=dram_mixed_streaming;feasibility_reason=full-GPU working set exceeds the nominal L2 size;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=0;l2_candidate=0;dram_candidate=1;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=145006;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=169787;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
